ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
14 1 11.5253 32.3162 26.722 0.964766 -0.609727 0.94844
19 1 9.98666 32.8617 26.7299 -0.535378 -0.660692 -1.4756
20 2 9.70184 33.2279 27.5631 2.49899 0.938701 1.12586
13 2 11.0314 33.2164 26.7791 -2.0165 0.708014 -0.0157144
12 2 11.7981 33.4623 27.406 0.818023 -1.23423 -0.0497201
16 2 10.454 31.2131 27.5715 -2.05742 -0.690623 0.25431
17 3 9.48433 31.415 27.6408 -0.943879 -0.691492 0.759632
15 1 11.2154 31.5033 27.0592 0.484298 0.93605 -0.704929
4 4 13.7121 31.9708 25.0162 1.20049 -0.318026 -0.479685
6 2 13.3144 33.011 24.9982 1.03925 0.634424 1.59091
1 1 15.7227 31.9217 25.6462 -0.425988 -1.57795 -0.37397
3 4 13.8648 32.1746 25.9618 -0.0333919 -0.544676 -1.17177
2 2 14.7996 32.0801 25.8886 -0.0312479 1.44568 0.726632
5 1 14.1642 32.7844 25.2905 0.578315 2.858 -0.157457
8 3 12.8515 34.6448 25.5407 -2.30063 -1.6699 0.63655
7 3 13.4084 34.0074 25.0989 0.772546 -0.552364 0.612023
9 2 13.0832 33.9155 26.112 -0.327785 0.719713 -0.117615
11 1 12.5106 34.0919 27.3603 1.0931 0.244394 -1.8066
10 1 12.1303 33.7749 26.4083 -0.334445 -0.800047 -0.666409
ITEM: TIMESTEP
4000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
18 4 10.0825 32.6033 28.5514 -0.742238 0.465517 -0.369905
14 1 10.7704 32.746 26.6359 0.515465 -1.01654 -0.413314
19 1 10.132 31.7126 28.2487 0.102635 -0.841596 -2.59383
20 2 9.80453 31.4368 29.0672 0.626359 -1.3075 1.26719
13 2 10.7837 31.7557 26.3029 0.59008 1.83074 1.31018
16 2 9.86623 33.3807 27.6892 3.40944 1.5319 -0.452339
17 3 9.3425 33.2714 28.5062 -0.820266 0.638387 0.272004
15 1 10.6009 32.6739 27.5811 1.57305 0.527189 -0.394568
12 2 11.7528 31.601 26.3846 1.03845 -1.18228 0.382958
4 4 14.5232 33.6711 25.306 -1.89686 -0.399751 1.16497
6 2 13.675 34.5361 25.3116 -2.22666 0.164851 0.308595
1 1 15.8529 31.9511 24.3346 -1.37576 -0.268372 0.875251
3 4 14.5964 32.8651 24.695 1.104 -0.108221 -0.3451
2 2 14.9595 32.1139 24.2106 1.10682 0.691248 0.114571
5 1 14.28 34.357 26.0127 0.426764 -0.891153 -0.115491
8 3 13.149 33.4249 24.9575 -0.128334 0.253217 1.22374
7 3 13.4755 33.7324 25.806 0.930456 0.915434 -0.731238
9 2 12.6528 32.7388 25.5348 -1.32017 -1.47077 0.159735
11 1 11.6793 32.5319 26.1856 -1.28868 0.233558 0.41637
10 1 12.6245 32.4879 26.4625 -1.62456 0.234143 -2.07977
ITEM: TIMESTEP
5000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
18 4 11.2948 32.4101 28.2229 2.2964 2.35434 1.82392
14 1 11.6865 32.8487 26.5718 0.333265 0.253177 0.483454
19 1 11.2919 33.1131 28.8285 -0.713436 -0.778331 0.358961
20 2 10.3475 33.1133 28.8135 0.287048 -0.0178242 0.917792
13 2 11.7374 33.1022 25.6732 -0.196132 -0.123393 -0.258901
16 2 12.2498 32.9185 27.6955 -0.699078 -0.501817 0.414263
17 3 12.1818 32.1471 28.1988 0.115766 -1.26681 1.35748
15 1 11.9041 32.1715 27.2049 0.0513739 -1.18721 -2.14191
11 1 10.9565 31.9214 25.7238 -0.918657 0.607477 -0.988895
12 2 11.6802 32.2764 25.0881 -0.376597 -0.946157 -1.30129
4 4 12.7012 33.4572 25.43 -1.12068 1.33012 -0.208591
6 2 12.1015 33.3196 24.5648 -0.865461 -0.975521 -1.6088
1 1 14.7852 34.1007 26.7769 1.79424 1.42803 0.748191
3 4 13.3999 33.0898 25.8792 -1.06524 -0.204348 0.616701
2 2 14.1838 33.5655 26.2054 -1.0704 -0.229365 1.52194
5 1 12.5456 34.1561 24.7982 1.61938 -2.21032 -0.919696
8 3 13.0272 32.0714 25.2557 0.94393 -1.22462 -0.337038
7 3 12.4973 32.4085 24.5172 -0.584716 1.12304 1.45716
9 2 12.4291 31.8987 26.0662 -0.68531 1.78277 -1.3725
10 1 11.6025 31.5017 26.2693 0.854312 0.786765 -0.562246
ITEM: TIMESTEP
6000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
