LAMMPS data file via write_data, version 23 Jun 2022, timestep = 1000000

100 atoms
4 atom types
99 bonds
1 bond types

0 35 xlo xhi
0 35 ylo yhi
0 35 zlo zhi

Masses

1 1
2 1
3 1
4 1

Atoms # full

17 1 1 0 10.661854572610107 32.602124988909615 23.3430235305053 0 0 0
25 1 4 1 12.491070746275593 31.661745714129655 23.03732790972534 0 0 0
24 1 1 0 12.960559034412688 31.51332735066284 22.238020770052202 0 0 0
26 1 3 -1 12.190854252321639 32.12526825673767 23.76579872201981 0 0 0
27 1 1 0 11.682941655977265 31.773719439340493 24.518949987755622 0 0 0
23 1 3 -1 12.798907321217179 31.681891148921057 21.260965653415973 0 0 0
21 1 4 1 12.023639546470303 32.42776725519133 21.47355586865021 0 0 0
22 1 3 -1 11.960313883737106 31.508209581154368 21.763247373922113 0 0 0
19 1 1 0 10.98327167580283 33.46631120985745 22.037854464188843 0 0 0
18 1 4 1 10.802653195466924 33.5130597079298 23.00147635231761 0 0 0
28 1 2 0 12.633020532930345 31.566194484617995 24.541414436160853 0 0 0
62 1 2 0 11.746356739604895 0.5981153375468904 26.363490292257534 0 1 0
42 1 1 0 12.861119615423366 0.00492165389108834 25.889984203560836 0 1 0
43 1 4 1 13.371756571507106 34.83545263757186 25.142939323172985 0 0 0
44 1 1 0 13.636821843991344 34.0150249320816 25.475080735412863 0 0 0
45 1 3 -1 14.507929435972372 34.420112457659286 25.401808961064376 0 0 0
41 1 1 0 13.16767237124744 0.5455378584115531 26.656737536974603 0 1 0
59 1 1 0 11.809558820662652 34.090315374652235 27.87974603748328 0 0 0
60 1 2 0 11.486127462558732 34.92695813384469 27.495245060873057 0 0 0
66 1 3 -1 11.990432886760823 33.91531869248479 23.601420606205835 0 0 0
65 1 4 1 11.463574828417396 34.50038672990443 24.376664039200882 0 0 0
63 1 4 1 11.195336222190514 34.8204510033729 26.181892331150728 0 0 0
67 1 1 0 12.24243581025189 33.745093516815714 24.48613930373162 0 0 0
10 1 1 0 11.460082381225467 33.83250092797293 26.54035004990521 0 0 0
86 1 2 0 11.271662233499331 32.02661334382642 27.979548571928177 0 0 0
85 1 2 0 10.417998917573376 32.411961798456645 27.936313420152896 0 0 0
84 1 4 1 10.074159520071122 31.58035233581203 28.256938743521857 0 0 0
6 1 3 -1 9.760953360818448 34.158265695098656 26.189572548198534 0 0 0
11 1 2 0 11.440587822241667 32.9622912789771 26.00981841784399 0 0 0
15 1 1 0 10.435259970135267 31.537233015478463 24.418347331011514 0 0 0
