LAMMPS data file via write_data, version 23 Jun 2022, timestep = 1000000

100 atoms
4 atom types
99 bonds
1 bond types

0 35 xlo xhi
0 35 ylo yhi
0 35 zlo zhi

Masses

1 1
2 1
3 1
4 1

Atoms # full

100 1 3 -1 14.744626221850027 33.00016271705028 22.811691367164563 0 0 0
99 1 1 0 14.298144580751492 33.84045907747272 22.63291963512144 0 0 0
86 1 2 0 11.662592266929872 33.99798880452004 25.994517587594824 0 0 0
87 1 2 0 11.158067030192257 34.393832698077475 25.33749939250504 0 0 0
83 1 4 1 12.672417647011637 33.656910908530264 27.527522999089424 0 0 0
84 1 1 0 12.799070359418202 33.59924923104651 26.62597331442579 0 0 0
89 1 2 0 12.68565153046268 33.912091822949414 25.466093064679544 0 0 0
90 1 2 0 12.736704355197794 33.32228412412933 24.719619675929078 0 0 0
29 1 4 1 8.801085160442799 33.88410725825277 28.294193513996962 0 0 0
30 1 3 -1 8.875752138915493 34.73157715194129 27.855005320974307 0 0 0
46 1 4 1 11.193027341671355 32.91208125227843 26.339838952802367 0 0 0
35 1 3 -1 8.610315385321412 32.09758748398827 26.441080909938176 0 0 0
48 1 2 0 10.28432565720231 33.32570422154516 26.99395818601051 0 0 0
51 1 1 0 9.836960013457345 34.66955350258732 25.996397003768653 0 0 0
52 1 4 1 9.948589157869481 34.28461771543339 25.077829086892272 0 0 0
37 1 1 0 9.44481773989057 30.790435903643413 27.09388969154399 0 0 0
36 1 2 0 8.718053986301628 31.388755475905953 27.071374808653015 0 0 0
49 1 1 0 10.777335522166705 34.150114509638485 26.772882945061696 0 0 0
50 1 1 0 10.680645936438069 0.03718867060831717 26.36507306131244 0 1 0
47 1 3 -1 10.294415443110866 33.19039421948027 26.061637470462642 0 0 0
34 1 1 0 9.445985398479626 32.5564454331787 26.495731930506796 0 0 0
33 1 1 0 9.258546944797038 33.32483499952124 25.983643317311856 0 0 0
32 1 2 0 9.160477899436179 33.49519125092559 26.922081868653176 0 0 0
43 1 4 1 9.92351801990029 31.606350889914697 26.14315951041927 0 0 0
38 1 3 -1 9.977419003679838 30.113814104794344 26.735973194439122 0 0 0
39 1 2 0 10.962748640045813 30.20152921395499 26.72976261632886 0 0 0
18 1 1 0 11.646624962762589 34.57802372954068 28.740856212068337 0 0 0
17 1 2 0 11.77321880376201 33.626596199692955 28.77254514862443 0 0 0
41 1 4 1 10.606625952153383 30.289785685820526 25.645267525071727 0 0 0
40 1 2 0 11.267290117042082 29.65307495044895 26.03068948345292 0 0 0
16 1 3 -1 12.45219552991353 33.01801665172779 28.396908449196726 0 0 0
31 1 2 0 9.293627424925283 34.48091901125759 27.00167412279427 0 0 0
25 1 1 0 10.997914096896496 32.941186537444516 27.6748891559595 0 0 0
26 1 1 0 10.289760392053651 32.34570082795582 27.359980130868053 0 0 0
24 1 2 0 10.95660049201879 33.891899667924406 27.907909880620597 0 0 0
53 1 3 -1 10.60643840107306 34.153871250275046 24.320064469642155 0 0 0
28 1 4 1 9.60252030339931 33.235868846932625 28.30257359384179 0 0 0
27 1 2 0 9.360628963528566 32.54975650118941 27.703796431156196 0 0 0
54 1 2 0 11.167291395362854 33.5560536135986 24.85238959694583 0 0 0
55 1 2 0 11.847751438049816 33.2231306530753 25.402367509922673 0 0 0
42 1 1 0 10.626955032995841 31.004784586230258 26.32866399164308 0 0 0
85 1 2 0 11.839831520279123 33.667750042157664 26.90602917072572 0 0 0
92 1 4 1 13.672917649115368 33.876188559264946 24.368988011952126 0 0 0
91 1 3 -1 12.802438917624986 34.16908884309086 24.159396288475598 0 0 0
45 1 2 0 10.855770815055562 32.061721458815605 26.544381507166786 0 0 0
44 1 4 1 10.510882419736948 32.236104940322974 25.681587116283517 0 0 0
19 1 1 0 10.960085629528049 34.24646762132946 29.39583498504905 0 0 0
14 1 2 0 12.212815936008987 32.48773679034453 26.57824460014292 0 0 0
82 1 2 0 13.396074339720364 33.06457353872632 27.42133930616741 0 0 0
81 1 4 1 14.327292574297676 33.27961679437205 27.77535308091964 0 0 0
7 1 3 -1 15.33758386032597 33.32590494038725 25.657270643025235 0 0 0
20 1 4 1 10.422812665287399 33.39440684441519 29.327652993121443 0 0 0
13 1 2 0 13.228251529073336 32.45846456378229 26.567054779930164 0 0 0
79 1 3 -1 15.170133682880893 33.873970900871996 27.94500763531891 0 0 0
80 1 1 0 14.813283572085986 33.33069923276673 28.676560136364852 0 0 0
78 1 2 0 15.677789547345107 33.826418700539556 27.08765573746035 0 0 0
77 1 4 1 16.02627936930332 33.03025699209939 27.405492387508932 0 0 0
56 1 2 0 11.830682872970185 32.715222027581405 24.531044461368914 0 0 0
57 1 2 0 12.691070923687718 32.1997406379107 24.341408173166386 0 0 0
58 1 2 0 13.086708320998904 32.362431596011064 25.22122045102379 0 0 0
2 1 1 0 16.73266147233695 33.572974786254576 26.495820346459574 0 0 0
59 1 1 0 12.377785802526953 31.774697341464968 25.43679632373531 0 0 0
88 1 4 1 11.99166354257812 34.19379211773629 24.87149429679867 0 0 0
64 1 2 0 12.707987710255471 30.198387552564867 26.321749154062324 0 0 0
5 1 2 0 15.312177635469586 32.125783453300976 25.25051623431175 0 0 0
6 1 2 0 15.02549835919576 33.008739510296266 24.834642061711808 0 0 0
60 1 2 0 11.562813080873353 31.97339151771493 25.913775755660573 0 0 0
62 1 3 -1 11.752701575683624 30.493155383137232 25.002729423309116 0 0 0
63 1 3 -1 12.468157181006896 29.939615529041383 25.35700377115632 0 0 0
61 1 2 0 11.23025641046682 31.23186715605492 25.40016430061118 0 0 0
95 1 4 1 13.695767986452374 32.0793816727373 24.391674125332933 0 0 0
96 1 3 -1 13.727539198762274 31.99640289862727 23.44464221566079 0 0 0
4 1 2 0 15.33276965086205 32.32174036987043 26.168699597747732 0 0 0
76 1 2 0 15.181535048296126 32.88348673625111 27.047128054932596 0 0 0
66 1 2 0 12.29565583696537 31.511926669292556 26.84178049556632 0 0 0
93 1 1 0 14.284413985952167 33.801315341143095 25.14045896722934 0 0 0
94 1 2 0 14.010600294127741 32.838205472019006 24.932567935574923 0 0 0
97 1 3 -1 13.382493024917158 32.86151084424176 23.748784204476497 0 0 0
98 1 2 0 13.432364900687405 33.557054666347014 22.999433410427528 0 0 0
15 1 2 0 12.197103436491277 32.47042122429235 27.512227162566333 0 0 0
74 1 4 1 14.542036103715846 31.72432183403041 26.047285222149043 0 0 0
72 1 4 1 13.477409948074639 30.8271782441041 26.949896532859675 0 0 0
73 1 2 0 13.677362135028561 31.458457511179578 26.29973477697029 0 0 0
71 1 1 0 13.479715394473933 31.74112265872255 27.35695364336148 0 0 0
8 1 2 0 14.515683807482334 32.93893390123437 25.865710014550334 0 0 0
10 1 2 0 14.154022151721206 34.28415147325713 26.901188763491152 0 0 0
9 1 2 0 14.737517901481503 33.5995196507499 26.576671199527755 0 0 0
12 1 2 0 13.246079222863269 33.091721129492186 25.85697911499657 0 0 0
11 1 1 0 13.794698951358544 33.7856479739839 26.18943223894106 0 0 0
65 1 4 1 11.883305634773615 30.652495563312655 26.340853957709445 0 0 0
75 1 2 0 14.408723300122551 32.36831467537828 26.832976912630535 0 0 0
70 1 3 -1 13.273968367794028 31.049618851394634 27.962404652434326 0 0 0
69 1 2 0 12.366894811661664 31.37469604990341 27.89603054496408 0 0 0
67 1 2 0 11.532189044728824 31.13004664672433 27.213309963272486 0 0 0
68 1 3 -1 12.156359356391272 30.5331261315248 27.505137174372177 0 0 0
3 1 2 0 16.05504630998435 32.913450649446965 26.243702669822387 0 0 0
1 1 3 -1 17.15013673378098 33.39087755203726 27.334041436147224 0 0 0
22 1 3 -1 9.845919292329691 34.47689912327427 28.657461586270127 0 0 0
23 1 4 1 10.02841642967834 34.13974855862277 27.752835025239087 0 0 0
21 1 2 0 9.681984821824592 34.005054627669466 29.50375076187286 0 0 0

Velocities

100 -0.4246378936222228 0.03317318386304772 -0.8234395310394931
99 -0.17179174795148816 0.005401884982071245 1.2776608280144583
86 0.28623714208658385 0.5234880346858631 -0.5210372039543117
87 0.42956731549840954 0.14261476781560142 1.3394816938634335
83 -0.6228333395841427 -0.4662223159096675 0.03258198919509077
84 -0.15370901445735619 -0.838670714347673 -1.9687218508114936
89 -0.9559330806276768 0.48824062805020363 1.0793282641870998
90 0.8455855993861402 -0.46698009812560987 0.7043232150306369
29 1.0155141189989711 1.1454896298433008 -0.7893477252351929
30 -0.14843355624082943 0.6413326057752368 0.2869342332488552
46 -0.8017079781082528 0.6295824873093727 -0.2184950839157557
35 0.5154111289750976 0.5408164270556075 0.2768071217619677
48 1.1416918903136408 -1.0112969051973029 -1.2750900018927165
51 -0.2298528486250753 -1.3883823989471105 -0.6992574583788231
52 0.12383964859849715 3.1529608998331398 0.6944239100122711
37 1.8878989521809726 -0.41765703506440577 0.06622886686123651
36 -0.3394541276045444 0.0912476504072949 -1.780050654598564
49 -1.237016619473033 -1.2879880027539523 1.6932538951443692
50 -0.8617185275111666 -0.7457700455942837 0.29612052026277336
47 -1.1103701135597372 0.7534466370163979 0.20160410605684004
34 1.4706640941605922 0.8312885071647038 -0.5572377423135502
33 0.7527655463360811 -1.3116083478707135 -2.068256919823931
32 1.2538823753534605 0.42442920310018467 0.5631762045049943
43 -1.4835897261026227 -0.33231375065598356 -1.8230792699265963
38 1.0451546133328482 -0.913595538270471 0.031765314704315234
39 -0.1759213055675092 0.834902407664979 1.1842085149100736
18 -0.43655493948421104 -0.9223548863398575 -0.060620170161499794
17 -0.7526337679693026 -1.5444062845568547 1.4895780179107818
41 -0.08403239161430585 0.07077677752607575 0.5488416197497893
40 0.7461883539400561 -0.2610841939855816 0.5857568411902658
16 1.1321167903448013 -0.7248113542190019 -0.5705157152507327
31 -0.09496177769571311 -0.3965953349366868 -0.11984926436365229
25 0.1169815699856883 -0.20954525892486034 0.507424964967435
26 2.0029834694534894 0.48398226211637924 1.6705339038599314
24 -1.2586717217737506 0.7520432275388771 0.13626090545388964
53 -0.0988750770844136 0.6536489208197079 -0.3533203644838146
28 0.8037753922881776 1.2434730972410644 -1.5852121637118746
27 0.776376727371472 0.33489093831110356 -0.041294293533460764
54 0.8840597425311463 1.7615919741045591 0.20092755842012514
55 0.4779081055224236 0.3178663963098719 -0.15595377581541794
42 0.25194054015967093 0.8105403117348955 -0.27541587242295196
85 1.4817876107032408 -0.3995436171367571 0.021002285420207607
92 0.20188573273246768 2.6269473907442267 1.049943196383754
91 -0.6059798192949913 -0.7791656190041527 -1.1985059477981084
45 -0.5881016063400586 -0.020183986092581017 -1.1792524014305803
44 0.23582279781803855 0.2653948815439387 0.7440417527644634
19 -0.39536899101179834 0.13540148985946654 -0.20785402771482228
14 -0.901085640713337 1.9719817294022184 0.011631992226051106
82 0.7251030045505974 -0.9565669722138181 -0.17700225737190345
81 0.23350907969243664 0.9785094812787518 0.6819202505006946
7 1.142060430822531 1.2036613270814056 1.031877042069264
20 0.4790034075167613 -0.06116410661667854 1.9121382817990047
13 -1.3455289535386736 2.866068307460729 0.6201020197136367
79 1.7223297975296064 -0.7175946269656515 0.34658066043102576
80 0.2813233973694366 -0.9102747292183494 2.2326772710459
78 -1.2381084178967634 0.14716902490881573 -0.19336361796284404
77 -0.7311092342146813 -0.1016009175219629 0.6088876261680048
56 -0.013397111254145617 0.6845419585174887 -0.06893642458908428
57 -2.0674357127308425 0.1765538392827567 -0.04523145542530641
58 1.2895340169357672 -0.4225767330437306 -1.602793589750522
2 -1.5296057945168147 1.3641293155984977 -0.08460166669454561
59 -0.3330175954888009 -1.816555670181942 -1.1512814124185964
88 -0.6033067226206369 -0.3210985776966914 -1.416474076460389
64 -1.1192673281999146 -2.9328394123629145 0.28838333194201693
5 0.23632172791008682 -1.441820456454082 -0.4802401881173348
6 0.183901103767498 0.0240984360913462 0.0712429773667248
60 -0.8011190730746504 -1.7525079197070368 -0.011942877714610283
62 -1.907559102211201 1.0092936823389103 0.9737670600026468
63 0.48646360396187077 -0.22443266913325954 0.6412612470113972
61 1.682086036307762 -1.212963032012194 -1.624564825983637
